codigo;ex;tipo;descricao;nacionalfederal;importadosfederal;estadual;municipal;vigenciainicio;vigenciafim;chave;versao;fonte
29319041;;0;"Acetato de trifenilestanho";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29319042;;0;"Tetraoctilestanho";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29319043;;0;"Ciexatim";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29319044;;0;"Hidroxido de trifenilestanho";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29319045;;0;"Oxido de fembutatin (oxido de fenbutatin)";4.20;10.12;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29319046;;0;"Sais de dimetil-estanho,etc.do acido carboxil/tioglicol";4.20;10.12;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29319049;;0;"Outros compostos organo-metalicos do estanho";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29319051;;0;"Acido metilarsinico e seus sais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29319052;;0;"2-clorovinil-dicloroarsina";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29319053;;0;"Bis (2-clorovinil) cloroarsina";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29319054;;0;"Tris (2-clorovinil) arsina";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29319059;;0;"Outros compostos organo-arseniais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29319061;;0;"Tricloreto de etilaluminio (sesquicloreto etilaluminico";4.20;10.12;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29319062;;0;"Cloreto de dietilaluminio";4.20;10.12;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29319069;;0;"Outros compostos organo-aluminicos";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29319090;;0;"Outros compostos organo-inorganicos";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29321100;;0;"Tetraidrofurano";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29321200;;0;"2-furaldeido (furfural)";4.20;10.12;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29321310;;0;"Alcool furfurilico";4.20;10.12;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29321320;;0;"Alcool tetraidrofurfurilico";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29321400;;0;"Sucralose";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29321910;;0;"Ranitidina e seus sais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29321920;;0;"Nafronil";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29321930;;0;"Nitrovin";4.20;10.70;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29321940;;0;"Bioresmetrina";4.20;10.12;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29321950;;0;"Diacetato de 5-nitrofurfurilideno (nfda)";4.20;10.12;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29321990;;0;"Outs.compostos heterocicl.c/1 ciclo furano,n/condensado";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29322000;;0;"Lactonas";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29329100;;0;"Isossafrol";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29329200;;0;"1-(1,3-benzodioxol-5-il) propan-2-ona";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29329300;;0;"Piperonal";4.20;10.12;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29329400;;0;"Safrol";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29329500;;0;"Tetraidrocanabinóis (todos os isomeros)";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29329911;;0;"Eucaliptol";4.20;10.12;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29329912;;0;"Quercetina";4.20;10.70;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29329913;;0;"Dinitrato de isossorbida";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29329914;;0;"Carbofurano";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29329991;;0;"Cloridrato de amiodarona";4.20;10.70;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29329992;;0;"1,3,4,6,7,8-hexaidro-4,6,6,7,8,8-hexametilciclopent.etc";4.20;10.12;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29329993;;0;"Dibenzilideno-sorbitol";4.20;10.70;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29329994;;0;"Carbosulfan ((dibutilaminotio) metilcarbamato de 2,etc.";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29329999;;0;"Outs.compostos heterocicl.de heteroatomos de oxigenio";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29331111;;0;"Dipirona";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29331112;;0;"Magnopirol (dipirona magnesica)";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29331119;;0;"Outs.ac.1-fenil-2,3-dimetil-5-pirazolona-4-metilam.etc.";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29331120;;0;"Metileno-bis (4metilamino-1fenil-2,3-dimetil)pirazolona";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29331190;;0;"Outros fenazonas (antipirinas) e seus derivados";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29331911;;0;"Fenilbutazona calcica";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29331919;;0;"Outros fenilbutazonas e seus sais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29331990;;0;"Outs.compostos heterocicls.c/1 ciclo pirazol,n/condens.";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29332110;;0;"Iprodiona";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29332121;;0;"Fenitoina e seu sal sodico";4.20;10.70;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29332129;;0;"Outros sais da fenitoina";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29332190;;0;"Outros hidantoinas e seus derivados";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29332911;;0;"2-metil-5-nitroimidazol";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29332912;;0;"Metronidazol e seus sais";4.20;10.70;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29332913;;0;"Tinidazol";4.20;10.70;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29332919;;0;"Outs.compostos heterociclicos com 1 ciclo nitroimidazol";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29332921;;0;"Econazol e seu nitrato";4.20;10.70;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29332922;;0;"Nitrato de miconazol";4.20;10.70;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29332923;;0;"Cloridrato de clonidina";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29332924;;0;"Nitrato de isoconazol";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29332925;;0;"Clotrimazol";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29332929;;0;"Outs.compostos heterociclicos c/ciclo benzeno clorado";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29332930;;0;"Cimetidina e seus sais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29332940;;0;"4-metil-5-hidroximetilimidazol e seus sais";4.20;10.12;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29332991;;0;"Imidazol";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29332992;;0;"Histidina e seus sais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29332993;;0;"Ondansetron e seus sais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29332994;;0;"1-hidroxietil-2-undecanoilimidazolina";4.20;10.12;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29332995;;0;"1-hidroxietil-2-(8-heptadecenoil) imidazolina";4.20;10.12;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29332999;;0;"Outs.compostos heterocicl.1 ciclo imidazol n/condensado";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333110;;0;"Piridina";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333120;;0;"Sais de piridina";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333200;;0;"Piperidina e seus sais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333311;;0;"Alfentanil";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333312;;0;"Anileridina";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333319;;0;"Sais de alfentanil e anileridina";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333321;;0;"Bezitramida (ezitramide)";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333322;;0;"Bromazepam";4.20;10.12;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333329;;0;"Sais de bezitramida e bromazepam";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333330;;0;"Cetobemidona e seus sais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333341;;0;"Difenoxilato";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333342;;0;"Cloridrato de difenoxilato";4.20;10.70;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333349;;0;"Outros, sais de difenoxilato";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333351;;0;"Difenoxina";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333352;;0;"Dipipanona";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333359;;0;"Sais de difenoxina e dipipanona";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333361;;0;"Fenciclidina";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333362;;0;"Fenoperidina";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333363;;0;"Fentanil";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333369;;0;"Sais de fenciclidina, fenoperidina e fentanil";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333371;;0;"Metifenidato";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333372;;0;"Pentazocina";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333379;;0;"Sais de metilfenidato e pentazocina";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333381;;0;"Petidina (meperidina)";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333382;;0;"Intermediario a da petidina";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333383;;0;"Pipradrol";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333384;;0;"Cloridrato de petidina";4.20;10.70;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333389;;0;"Sais de petidina, intermediário a da petidina e pipradrol";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333391;;0;"Piritramida";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333392;;0;"Propiram";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333393;;0;"Trimeperidina";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333399;;0;"Sais de piritramida, propiram e trimeperidina";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333912;;0;"Droperidol";4.20;10.12;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333913;;0;"Acido niflumico";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333914;;0;"Haloxifop (acido (rs)-2-[4-(3-cloro-5-trifluormetil-etc";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333915;;0;"Haloperidol";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333919;;0;"Outs.compost.heterocicl.c/fluor e/ou bromo,lig.covalent";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333921;;0;"Picloram";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333922;;0;"Clorpirifos";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333923;;0;"Malato acido de cleboprida (malato de cleboprida)";4.20;10.70;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333924;;0;"Cloridrato de cloperamida";4.20;10.70;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333925;;0;"Acido 2-(2metil-3cloroanilino) nicotinico/sal de lisina";4.20;10.70;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333929;;0;"Outros compostos heterocicls.c/cloro,sem fluor nem brom";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333931;;0;"Terfenadina";4.20;10.70;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333932;;0;"Biperideno e seus sais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333933;;0;"Acido isonicotinico";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333934;;0;"5-etil-2,3-dicarboxipiridina (5-epdc)";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333935;;0;"Imazetapir (ac.(rs)-5-etil-2-(4-isopropil-4-metil-5-etc";4.20;10.70;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333936;;0;"Quinuclidin-3-ol";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333939;;0;"Outros (cuja estrutura contém funções álcool, acido carboxilico......).....";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333943;;0;"Nifedipina";4.20;10.70;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333944;;0;"Nitrendipina";4.20;10.70;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333945;;0;"Maleato de pirilamina";4.20;10.70;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333946;;0;"Omeprazol";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333947;;0;"Benzilado de 3-quinuclidinila";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333948;;0;"Nimodipina";4.20;10.12;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333949;;0;"Outros (cuja estrutura contém eter, ester ou ambas.............)";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333981;;0;"Cloridrato de benzetimida";4.20;10.70;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333982;;0;"Cloridrato de mepivacaina";4.20;10.70;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333983;;0;"Cloridrato de bupivacaina";4.20;10.70;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333984;;0;"Dicloreto de paraquat";4.20;10.12;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333989;;0;"Outs.compost.heterocicl.c/piridina,n-subst.alquila,aril";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333991;;0;"Cloridrato de fenazopiridina";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333992;;0;"Isoniazida";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333993;;0;"3-cianopiridina";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333994;;0;"4,4-bipiridina";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29333999;;0;"Outs.compostos heterocicl.1 ciclo piridina n/condensado";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29334110;;0;"Levorfanol";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29334120;;0;"Sais de levorfanol";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29334911;;0;"Acido 2,3-quinolinodicarboxilico";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29334912;;0;"Rosoxacina";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29334913;;0;"Imazaquin";4.20;10.70;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29334919;;0;"Outros derivados do acido quinolinocarboxilico";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29334920;;0;"Oxaminiquina";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29334930;;0;"Broxiquinolina";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29334940;;0;"Esteres do levorfanol";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29334990;;0;"Outs.compostos heterociclicos c/1 ciclo quinoleina,etc.";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29335200;;0;"Malonilureia(manolinureia) (acido barbitúrico) e seus sais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29335311;;0;"Alobarbital e seus sais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29335312;;0;"Amobarbital e seus sais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29335321;;0;"Barbital e seus sais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29335322;;0;"Butalbital e seus sais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29335323;;0;"Butobarbital e seus sais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29335330;;0;"Ciclobarbital e seus sais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29335340;;0;"Fenobarbital e seus sais";4.20;10.70;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29335350;;0;"Metilfenobarbital e seus sais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29335360;;0;"Pentobarbital e seus sais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29335371;;0;"Secbutabarbital e seus sais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29335372;;0;"Secobarbital e seus sais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29335380;;0;"Vinibital e seus sais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29335400;;0;"Outros derivados da malonilureia(manolinureia), metaqualona e zizeprol, sais desses produtos";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29335510;;0;"Loprazolam e seus sais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29335520;;0;"Mecloqualona e seus sais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29335530;;0;"Metaqualona e seus sais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29335540;;0;"Zipeprol e seus sais";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
29335911;;0;"Oxatomida";4.20;6.92;0.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
